Airline_Code,Airline_ID,Airline_Name_x,Destination_Airport,Destination_Airport_ID,Source_Airport,Source_Airport_ID,Airport_start,City_start,Continent_start,Country_start,Latitude_start,Longitude_start,Airports_ID_start,Airport_end,City_end,Continent_end,Country_end,Latitude_end,Longitude_end,Airports_ID_end,Airline_Name_y,IATA,Airline_HQ,Active,Distance(km)
,840,Air Algerie,ALG,40535,CZL,45820,Constantine,Constantine,Africa,Algeria,36.276944,6.63,1511,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Arrendoora y Transportadora Aerea,,Mexico,N,309.27
,840,Air Algerie,ALG,40535,GHA,54161,Ghardaia,Ghardaia,Africa,Algeria,32.382222,3.800556,1516,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Arrendoora y Transportadora Aerea,,Mexico,N,481.23
,840,Air Algerie,ALG,40535,ORN,73086,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Arrendoora y Transportadora Aerea,,Mexico,N,364.12
,840,Air Algerie,ALG,40535,TLM,84317,Tlemcen,Tlemcen,Africa,Algeria,35.016667,-1.45,1529,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Arrendoora y Transportadora Aerea,,Mexico,N,460.73
,840,Air Algerie,BLJ,42842,ALG,40535,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Batna,Batna,Africa,Algeria,35.752109999999995,6.308590000000001,1506,Arrendoora y Transportadora Aerea,,Mexico,N,296.9
,852,Royal Air Maroc,CMN,45198,AGA,40289,Agadir,Agadir,Africa,Morocco,30.325619,-9.412708,1622,Casablanca Mohamed V.,Casablanca,Africa,Morocco,33.366667,-7.586666999999999,1625,Aerosec,,Chile,N,378.9
,852,Royal Air Maroc,CMN,45198,AHU,40357,Al Hoceima Charif Idr,Al Hoceima,Africa,Morocco,35.179722,-3.8369440000000004,1623,Casablanca Mohamed V.,Casablanca,Africa,Morocco,33.366667,-7.586666999999999,1625,Aerosec,,Chile,N,399.56
,852,Royal Air Maroc,CMN,45198,ERH,50040,Errachidia,Errachidia,Africa,Morocco,31.95,-4.4,1627,Casablanca Mohamed V.,Casablanca,Africa,Morocco,33.366667,-7.586666999999999,1625,Aerosec,,Chile,N,337.69
,852,Royal Air Maroc,CMN,45198,FEZ,51738,Fes-Saïss,Fes,Africa,Morocco,33.933333000000005,-4.966667,1629,Casablanca Mohamed V.,Casablanca,Africa,Morocco,33.366667,-7.586666999999999,1625,Aerosec,,Chile,N,251.02
,852,Royal Air Maroc,CMN,45198,OZG,73463,Zagora,Zagora,Africa,Morocco,30.267143,-5.852456,1640,Casablanca Mohamed V.,Casablanca,Africa,Morocco,33.366667,-7.586666999999999,1625,Aerosec,,Chile,N,380.88
,852,Royal Air Maroc,CMN,45198,OZZ,73482,Ouarzazate,Ouarzazate,Africa,Morocco,30.916666999999997,-6.9166669999999995,1634,Casablanca Mohamed V.,Casablanca,Africa,Morocco,33.366667,-7.586666999999999,1625,Aerosec,,Chile,N,278.93
,852,Royal Air Maroc,CMN,45198,TNG,84407,Tangier Boukhalef,Tangier,Africa,Morocco,35.716667,-5.9166669999999995,1637,Casablanca Mohamed V.,Casablanca,Africa,Morocco,33.366667,-7.586666999999999,1625,Aerosec,,Chile,N,302.41
,852,Royal Air Maroc,RAK,79179,RBA,79217,Rabat,Rabat,Africa,Morocco,34.05,-6.756944,1636,Marrakech Menara,Marrakech Menara,Africa,Morocco,31.608333000000002,-8.038333,1632,Aerosec,,Chile,N,296.17
,1763,Air Transat,YUL,96268,YOW,95991,Ottawa International,Ottawa,North America,Canada,45.320833,-75.67277800000001,2452,Montreal Pierre Elliott Trudeau,Montreal,North America,Canada,45.463889,-73.75,2438,China Northern Airlines,CJ,China,N,151.4
,1763,Air Transat,YYZ,96474,YUL,96268,Montreal Pierre Elliott Trudeau,Montreal,North America,Canada,45.463889,-73.75,2438,Toronto Pearson International,Toronto,North America,Canada,43.683333000000005,-79.633333,2502,China Northern Airlines,CJ,China,N,507.31
,1763,Air Transat,AZS,41219,PUJ,75530,Punta Cana,Punta Cana,Central America and the Caribbean,Dominican Republic,18.566667000000002,-68.383333,627,Samana,Samana,Central America and the Caribbean,Dominican Republic,19.27,-69.7375,628,China Northern Airlines,CJ,China,N,162.51
TS,1317,,LRM,1759,POP,1761,Puerto Plata,Puerto Plata,Central America and the Caribbean,Dominican Republic,19.757778,-70.57,626,La Romana,La Romana,Central America and the Caribbean,Dominican Republic,18.452579999999998,-68.90938299999999,625,Air Transat,TS,Canada,Y,226.73
TS,1317,,SNU,1918,VRA,1923,Varadero,Varadero,Central America and the Caribbean,Cuba,23.034444,-81.435278,620,Santa Clara,Santa Clara,Central America and the Caribbean,Cuba,22.491944,-79.94194399999999,618,Air Transat,TS,Canada,Y,164.71
TS,1317,,CCC,5852,SNU,1918,Santa Clara,Santa Clara,Central America and the Caribbean,Cuba,22.491944,-79.94194399999999,618,Cayo Coco,Cayo Coco,Central America and the Caribbean,Cuba,22.5125,-78.508333,607,Air Transat,TS,Canada,Y,147.53
TS,1317,,AZS,5810,POP,1761,Puerto Plata,Puerto Plata,Central America and the Caribbean,Dominican Republic,19.757778,-70.57,626,Samana,Samana,Central America and the Caribbean,Dominican Republic,19.27,-69.7375,628,Air Transat,TS,Canada,Y,102.72
,1793,United,BOS,42995,BHM,42653,Birmingham,Birmingham,North America,United States,33.563056,-86.755556,2703,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Cityair (Chester) Limited,,United Kingdom,N,1689.63
,1793,United,PHL,74908,AZO,41215,Kalamazoo,Kalamazoo,North America,United States,42.236389,-85.553611,2694,Philadelphia International,Philadelphia,North America,United States,39.871666999999995,-75.242222,3148,Cityair (Chester) Limited,,United Kingdom,N,905.07
,1793,United,ORD,73076,AZO,41215,Kalamazoo,Kalamazoo,North America,United States,42.236389,-85.553611,2694,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,196.68
,1793,United,ORD,73076,CHO,44959,Charlottesville,Charlottesville,North America,United States,38.141389000000004,-78.453056,2751,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,911.37
,1793,United,ORD,73076,CMI,45193,Champaign,Champaign,North America,United States,40.039722,-88.27972199999999,2771,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,217.54
,1793,United,ORD,73076,CWA,45665,Wausau Central Wisconsin,Wausau,North America,United States,44.782222,-89.65916700000001,2691,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,342.38
,1793,United,ORD,73076,DLH,47448,Duluth International,Duluth,North America,United States,46.8425,-92.190278,2801,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,639.01
,1793,United,ORD,73076,EAU,49237,Eau Claire,Eau Claire,North America,United States,44.864444,-91.487222,2816,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,432.27
,1793,United,ORD,73076,ECP,49328,Northwest Florida Beaches International,Panama City,North America,United States,30.357803000000004,-85.79892,3141,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,1303.16
,1793,United,ORD,73076,ERI,50041,Erie,Erie,North America,United States,42.08,-80.178611,2829,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,639.82
,1793,United,ORD,73076,LNK,65979,Lincoln,Lincoln,North America,United States,40.845833,-96.76138900000001,3029,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,750.63
,1793,United,ORD,73076,MKG,68135,Muskegon,Muskegon,North America,United States,43.170556,-86.2375,3065,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,190.56
,1793,United,ORD,73076,PAH,74568,Paducah,Paducah,North America,United States,37.061111,-88.7725,3135,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,550.96
,1793,United,ORD,73076,RST,80052,Rochester Municipal,Rochester,North America,United States,43.910278000000005,-92.49638900000001,3206,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,431.68
,1793,United,ORD,73076,SCE,81573,State College,State College,North America,United States,40.849167,-77.848611,3221,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,849.66
,1793,United,ORD,73076,TVC,84787,Traverse City,Traverse City,North America,United States,44.74,-85.585833,3297,Chicago O'Hare International,Chicago,North America,United States,41.978056,-87.906111,2749,Cityair (Chester) Limited,,United Kingdom,N,359.87
,1793,United,DFW,47175,AMA,40577,Amarillo International,Amarillo,North America,United States,35.221082,-101.705589,2671,Dallas Fort Worth International,Dallas,North America,United States,32.894444,-97.029723,2797,Cityair (Chester) Limited,,United Kingdom,N,502.86
,1793,United,DFW,47175,LNK,65979,Lincoln,Lincoln,North America,United States,40.845833,-96.76138900000001,3029,Dallas Fort Worth International,Dallas,North America,United States,32.894444,-97.029723,2797,Cityair (Chester) Limited,,United Kingdom,N,882.73
,1793,United,DFW,47175,MLU,68197,Monroe,Monroe,North America,United States,32.511111,-92.038889,3072,Dallas Fort Worth International,Dallas,North America,United States,32.894444,-97.029723,2797,Cityair (Chester) Limited,,United Kingdom,N,469.85
,1793,United,DFW,47175,MOB,68322,Mobile Municipal Arpt,Mobile,North America,United States,30.688333,-88.240833,3077,Dallas Fort Worth International,Dallas,North America,United States,32.894444,-97.029723,2797,Cityair (Chester) Limited,,United Kingdom,N,867.24
,1793,United,LAS,65363,COD,45284,Cody / Yellowstone,Cody / Yellowstone,North America,United States,44.519031,-109.02591699999999,2775,Las Vegas Mccarran,Las Vegas,North America,United States,36.080056,-115.15225,3013,Cityair (Chester) Limited,,United Kingdom,N,1071.32
,1793,United,LAX,65368,TUS,84755,Tucson International,Tucson,North America,United States,32.107296999999996,-110.928955,3296,Los Angeles International,Los Angeles,North America,United States,33.942221999999994,-118.40722199999999,3015,Cityair (Chester) Limited,,United Kingdom,N,727.5
,1793,United,PHX,74920,BFL,42556,Bakersfield,Bakersfield,North America,United States,35.43,-119.052222,2699,Phoenix Sky Harbor,Phoenix,North America,United States,33.43316,-112.01179499999999,3153,Cityair (Chester) Limited,,United Kingdom,N,683.78
,1793,United,PHX,74920,MAF,67654,Midland Odessa Regional,Midland,North America,United States,31.940833,-102.201389,3042,Phoenix Sky Harbor,Phoenix,North America,United States,33.43316,-112.01179499999999,3153,Cityair (Chester) Limited,,United Kingdom,N,934.42
,1793,United,DEN,47118,ASE,40869,Aspen,Aspen,North America,United States,39.224275,-106.86985,2681,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,201.5
,1793,United,DEN,47118,BFL,42556,Bakersfield,Bakersfield,North America,United States,35.43,-119.052222,2699,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,1358.85
,1793,United,DEN,47118,COD,45284,Cody / Yellowstone,Cody / Yellowstone,North America,United States,44.519031,-109.02591699999999,2775,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,629.62
,1793,United,DEN,47118,DIK,47307,Dickinson,Dickinson,North America,United States,46.833333,-102.9,2799,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,787.68
,1793,United,DEN,47118,GCC,53923,Gillette,Gillette,North America,United States,44.348159,-105.542221,2866,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,503.39
,1793,United,DEN,47118,HYS,57299,Hays,Hays,North America,United States,38.846111,-99.274167,2923,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,478.93
,1793,United,DEN,47118,ISN,59310,Williston,Williston,North America,United States,48.176111,-103.636111,2942,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,927.49
,1793,United,DEN,47118,RKS,79667,Rock Springs,Rock Springs,North America,United States,41.594648,-109.06574199999999,3198,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,417.75
,1793,United,DEN,47118,SAF,81478,Santa Fe,Santa Fe,North America,United States,35.616837,-106.09016399999999,3344,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,487.41
,1793,United,DEN,47118,SBP,81536,San Luis Obispo County,San Luis Obispo,North America,United States,35.236667,-120.63916699999999,2782,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,Cityair (Chester) Limited,,United Kingdom,N,1498.59
,1793,United,PDX,74728,PSP,75440,Palm Springs International,Palm Springs,North America,United States,33.826667,-116.505,3174,Portland,Portland,North America,United States,45.589166999999996,-122.595,3139,Cityair (Chester) Limited,,United Kingdom,N,1405.45
,1793,United,IAH,58440,BRO,43135,Brownsville,Brownsville,North America,United States,25.908889000000002,-97.423333,2721,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,495.86
,1793,United,IAH,58440,BTR,43234,Baton Rouge Ryan,Baton Rouge,North America,United States,30.531667,-91.15055600000001,2725,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,407.71
,1793,United,IAH,58440,CLL,45148,College Station,College Station,North America,United States,30.589444,-96.36444399999999,2763,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,119.28
,1793,United,IAH,58440,CRP,45440,Corpus Christi International,Corpus Christi,North America,United States,27.772221999999996,-97.501389,2779,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,323.27
,1793,United,IAH,58440,DIK,47307,Dickinson,Dickinson,North America,United States,46.833333,-102.9,2799,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,1981.22
,1793,United,IAH,58440,ECP,49328,Northwest Florida Beaches International,Panama City,North America,United States,30.357803000000004,-85.79892,3141,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,919.67
,1793,United,IAH,58440,EGE,49509,Vail Eagle County,Vail,North America,United States,39.642446,-106.919975,2819,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,1504.34
,1793,United,IAH,58440,GRK,54651,Killeen Gray AAF,Killeen,North America,United States,31.059846000000004,-97.822952,2931,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,266.51
,1793,United,IAH,58440,HOB,56802,Hobbs Lea County,Hobbs,North America,United States,32.688611,-103.216944,2905,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,807.13
,1793,United,IAH,58440,LFT,65604,Lafayette,Lafayette,North America,United States,30.204721999999997,-91.9875,3023,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,324.08
,1793,United,IAH,58440,MAF,67654,Midland Odessa Regional,Midland,North America,United States,31.940833,-102.201389,3042,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,690.38
,1793,United,IAH,58440,MLU,68197,Monroe,Monroe,North America,United States,32.511111,-92.038889,3072,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,Cityair (Chester) Limited,,United Kingdom,N,421.17
,1793,United,SFO,81727,ASE,40869,Aspen,Aspen,North America,United States,39.224275,-106.86985,2681,San Francisco International,San Francisco,North America,United States,37.618972,-122.374889,3229,Cityair (Chester) Limited,,United Kingdom,N,1363.97
,1793,United,SFO,81727,SNA,82097,Santa Ana John Wayne,Santa Ana,North America,United States,33.675556,-117.86694399999999,3250,San Francisco International,San Francisco,North America,United States,37.618972,-122.374889,3229,Cityair (Chester) Limited,,United Kingdom,N,598.26
,1793,United,IAD,58436,CAE,44613,Columbia Metropolitan,Columbia,North America,United States,33.936389,-81.115833,2733,Washington Dulles,Washington,North America,United States,38.95,-77.45,3323,Cityair (Chester) Limited,,United Kingdom,N,646.03
,1793,United,IAD,58436,FAY,51545,Fayetteville Municipal,Fayetteville,North America,United States,34.989444,-78.881111,2845,Washington Dulles,Washington,North America,United States,38.95,-77.45,3323,Cityair (Chester) Limited,,United Kingdom,N,457.61
,1793,United,TPA,84497,SCE,81573,State College,State College,North America,United States,40.849167,-77.848611,3221,Tampa International,Tampa,North America,United States,27.973056,-82.535278,3290,Cityair (Chester) Limited,,United Kingdom,N,1491.3
,1793,United,TPA,84497,TVC,84787,Traverse City,Traverse City,North America,United States,44.74,-85.585833,3297,Tampa International,Tampa,North America,United States,27.973056,-82.535278,3290,Cityair (Chester) Limited,,United Kingdom,N,1880.26
,1793,United,EWR,50290,FAY,51545,Fayetteville Municipal,Fayetteville,North America,United States,34.989444,-78.881111,2845,New York Newark,New York,North America,United States,40.695833,-74.171667,3108,Cityair (Chester) Limited,,United Kingdom,N,756.67
,1793,United,EWR,50290,ITH,59352,Ithaca,Ithaca,North America,United States,42.490278,-76.458056,2944,New York Newark,New York,North America,United States,40.695833,-74.171667,3108,Cityair (Chester) Limited,,United Kingdom,N,275.77
,1793,United,MIA,68033,BTR,43234,Baton Rouge Ryan,Baton Rouge,North America,United States,30.531667,-91.15055600000001,2725,Miami International,Miami,North America,United States,25.7925,-80.286111,3059,Cityair (Chester) Limited,,United Kingdom,N,1188.47
,1793,United,MIA,68033,CMI,45193,Champaign,Champaign,North America,United States,40.039722,-88.27972199999999,2771,Miami International,Miami,North America,United States,25.7925,-80.286111,3059,Cityair (Chester) Limited,,United Kingdom,N,1746.14
,1793,United,MIA,68033,ITH,59352,Ithaca,Ithaca,North America,United States,42.490278,-76.458056,2944,Miami International,Miami,North America,United States,25.7925,-80.286111,3059,Cityair (Chester) Limited,,United Kingdom,N,1885.04
,1793,United,MIA,68033,LFT,65604,Lafayette,Lafayette,North America,United States,30.204721999999997,-91.9875,3023,Miami International,Miami,North America,United States,25.7925,-80.286111,3059,Cityair (Chester) Limited,,United Kingdom,N,1249.65
,1793,United,MIA,68033,PAH,74568,Paducah,Paducah,North America,United States,37.061111,-88.7725,3135,Miami International,Miami,North America,United States,25.7925,-80.286111,3059,Cityair (Chester) Limited,,United Kingdom,N,1485.71
,1793,United,BWI,43369,RST,80052,Rochester Municipal,Rochester,North America,United States,43.910278000000005,-92.49638900000001,3206,Baltimore Washington International,Washington,North America,United States,39.175556,-76.671389,3321,Cityair (Chester) Limited,,United Kingdom,N,1418.42
,1793,United,SAT,81492,BRO,43135,Brownsville,Brownsville,North America,United States,25.908889000000002,-97.423333,2721,San Antonio International,San Antonio,North America,United States,29.538333,-98.471944,3214,Cityair (Chester) Limited,,United Kingdom,N,415.27
,1793,United,AUS,40979,SAF,81478,Santa Fe,Santa Fe,North America,United States,35.616837,-106.09016399999999,3344,Austin-Bergstrom,Austin,North America,United States,30.2,-97.666667,2690,Cityair (Chester) Limited,,United Kingdom,N,990.2
,1793,United,COS,45299,EAU,49237,Eau Claire,Eau Claire,North America,United States,44.864444,-91.487222,2816,Colorado Springs Peterson Field,Colorado Springs,North America,United States,38.803865,-104.70108,2776,Cityair (Chester) Limited,,United Kingdom,N,1285.18
,1793,United,IND,59060,CAE,44613,Columbia Metropolitan,Columbia,North America,United States,33.936389,-81.115833,2733,Indianapolis,Indianapolis,North America,United States,39.728889,-86.281667,2935,Cityair (Chester) Limited,,United Kingdom,N,790.6
,1793,United,IND,59060,CHO,44959,Charlottesville,Charlottesville,North America,United States,38.141389000000004,-78.453056,2751,Indianapolis,Indianapolis,North America,United States,39.728889,-86.281667,2935,Cityair (Chester) Limited,,United Kingdom,N,701.02
,1793,United,LGA,65633,ERI,50041,Erie,Erie,North America,United States,42.08,-80.178611,2829,New York LaGuardia,New York,North America,United States,40.779444,-73.875833,3110,Cityair (Chester) Limited,,United Kingdom,N,546.12
,1793,United,MKE,68133,ISN,59310,Williston,Williston,North America,United States,48.176111,-103.636111,2942,Milwaukee General Mitchell,Milwaukee,North America,United States,42.950278000000004,-87.897222,3064,Cityair (Chester) Limited,,United Kingdom,N,1355.72
,1793,United,MSY,68537,CLL,45148,College Station,College Station,North America,United States,30.589444,-96.36444399999999,2763,New Orleans Louis Armstrong,New Orleans,North America,United States,29.991111,-90.251389,3089,Cityair (Chester) Limited,,United Kingdom,N,591.75
,1793,United,TUS,84755,SBP,81536,San Luis Obispo County,San Luis Obispo,North America,United States,35.236667,-120.63916699999999,2782,Tucson International,Tucson,North America,United States,32.107296999999996,-110.928955,3296,Cityair (Chester) Limited,,United Kingdom,N,964.53
,1793,United,SPN,82206,ROP,79856,Rota,Rota,Oceania,Northern Mariana Islands,14.168332999999999,145.24944399999998,3584,Saipan,Saipan,Oceania,Northern Mariana Islands,15.122778,145.711667,3585,Cityair (Chester) Limited,,United Kingdom,N,116.75
,1793,United,MAJ,67658,KWA,64097,Kwajalein,Kwajalein,Oceania,Marshall Islands,8.716667,167.73333300000002,3568,Majuro,Majuro,Oceania,Marshall Islands,7.063611,171.270278,3571,Cityair (Chester) Limited,,United Kingdom,N,430.74
,1793,United,TKK,84267,YAP,95312,Yap,Yap,Oceania,Micronesia,9.500874000000001,138.08578500000002,3537,Truk,Truk,Oceania,Micronesia,7.459582000000001,151.841011,3536,Cityair (Chester) Limited,,United Kingdom,N,1531.16
,835,Air Canada,YYC,96451,YCD,95396,Nanaimo,Nanaimo,North America,Canada,49.05,-123.86666699999999,2367,Calgary,Calgary,North America,Canada,51.114084000000005,-114.02126299999999,2540,Air Este,,Spain,N,740.45
,835,Air Canada,YYC,96451,YKA,95777,Kamloops,Kamloops,North America,Canada,50.699166999999996,-120.43833300000001,2421,Calgary,Calgary,North America,Canada,51.114084000000005,-114.02126299999999,2540,Air Este,,Spain,N,453.57
,835,Air Canada,YYC,96451,YQL,96076,Lethbridge,Lethbridge,North America,Canada,49.631944,-112.79166799999999,2472,Calgary,Calgary,North America,Canada,51.114084000000005,-114.02126299999999,2540,Air Este,,Spain,N,186.63
,835,Air Canada,YYC,96451,YXH,96408,Medicine Hat,Medicine Hat,North America,Canada,50.015833,-110.72083400000001,2528,Calgary,Calgary,North America,Canada,51.114084000000005,-114.02126299999999,2540,Air Este,,Spain,N,263.8
,835,Air Canada,YEG,95495,YQL,96076,Lethbridge,Lethbridge,North America,Canada,49.631944,-112.79166799999999,2472,Edmonton International,Edmonton,North America,Canada,53.309722,-113.579722,2381,Air Este,,Spain,N,412.82
,835,Air Canada,YEG,95495,YYC,96451,Calgary,Calgary,North America,Canada,51.114084000000005,-114.02126299999999,2540,Edmonton International,Edmonton,North America,Canada,53.309722,-113.579722,2381,Air Este,,Spain,N,246.17
,835,Air Canada,YVR,96322,YPR,96034,Prince Rupert Digby Island,Prince Rupert,North America,Canada,54.287222,-130.440833,2462,Vancouver International,Vancouver,North America,Canada,49.187222,-123.185278,2517,Air Este,,Spain,N,756.32
,835,Air Canada,YVR,96322,YXJ,96410,Fort St John,Fort St John,North America,Canada,56.233332999999995,-120.733333,2529,Vancouver International,Vancouver,North America,Canada,49.187222,-123.185278,2517,Air Este,,Spain,N,801.28
,835,Air Canada,YYZ,96474,YZR,96514,Sarnia,Sarnia,North America,Canada,42.999877000000005,-82.30957,2334,Toronto Pearson International,Toronto,North America,Canada,43.683333000000005,-79.633333,2502,Air Este,,Spain,N,229.9
,835,Air Canada,YWG,96359,YQR,96082,Regina,Regina,North America,Canada,50.433333000000005,-104.65333299999999,2474,Winnipeg,Winnipeg,North America,Canada,49.908124,-97.238961,2336,Air Este,,Spain,N,532.68
,835,Air Canada,YQB,96066,YGP,95600,Gaspe,Gaspe,North America,Canada,48.775278,-64.478611,2400,Quebec,Quebec,North America,Canada,46.79227,-71.38431,2466,Air Este,,Spain,N,562.23
,835,Air Canada,YXS,96419,YPR,96034,Prince Rupert Digby Island,Prince Rupert,North America,Canada,54.287222,-130.440833,2462,Prince George,Prince George,North America,Canada,53.88694,-122.67849,2533,Air Este,,Spain,N,509.65
,835,Air Canada,YKA,95777,YXJ,96410,Fort St John,Fort St John,North America,Canada,56.233332999999995,-120.733333,2529,Kamloops,Kamloops,North America,Canada,50.699166999999996,-120.43833300000001,2421,Air Este,,Spain,N,616.23
AH,794,,ALG,210,AAE,220,Annaba,Annaba,Africa,Algeria,36.821667,7.81,1502,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Air Algerie,AH,Algeria,Y,410.31
AH,794,,ALG,210,TMR,216,Tamanrasset,Tamanrasset,Africa,Algeria,22.814722,5.459167,1530,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Air Algerie,AH,Algeria,Y,1553.52
AH,794,,ORN,231,AAE,220,Annaba,Annaba,Africa,Algeria,36.821667,7.81,1502,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Air Algerie,AH,Algeria,Y,768.3
AH,794,,ORN,231,ALG,210,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Air Algerie,AH,Algeria,Y,364.12
AH,794,,ORN,231,AZR,234,Adrar,Adrar,Africa,Algeria,27.883333,-0.283333,1504,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Air Algerie,AH,Algeria,Y,859.29
AH,794,,ORN,231,CZL,221,Constantine,Constantine,Africa,Algeria,36.276944,6.63,1511,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Air Algerie,AH,Algeria,Y,657.03
AH,794,,ORN,231,GHA,237,Ghardaia,Ghardaia,Africa,Algeria,32.382222,3.800556,1516,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Air Algerie,AH,Algeria,Y,543.62
AH,794,,ORN,231,CBH,5553,Bechar,Bechar,Africa,Algeria,31.647778000000002,-2.259722,1509,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Air Algerie,AH,Algeria,Y,467.18
AH,794,,ORN,231,HME,238,Hassi Messaoud,Hassi Messaoud,Africa,Algeria,31.673889000000003,6.142778,1518,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Air Algerie,AH,Algeria,Y,764.37
AH,794,,ORN,231,OGX,243,Ouargla,Ouargla,Africa,Algeria,31.916666999999997,5.4,1522,Ben Bella Airport,Oran,Africa,Algeria,35.627778,-0.610556,1523,Air Algerie,AH,Algeria,Y,692.16
AH,794,,BLJ,5552,ALG,210,Algiers,Algiers,Africa,Algeria,36.693333,3.217222,1503,Batna,Batna,Africa,Algeria,35.752109999999995,6.308590000000001,1506,Air Algerie,AH,Algeria,Y,296.9
